"GEO_ID","NAME","B19013_001E","B19013_001M","POPGROUP","POPGROUP_LABEL",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Race/Ethnic Group","Population Groups",
"1400000US36047064400","Census Tract 644; Kings County; New York","83125","13049","001","Total population",
"1400000US36047064600","Census Tract 646; Kings County; New York","89350","9468","001","Total population",
"1400000US36047064800","Census Tract 648; Kings County; New York","63393","6856","001","Total population",
"1400000US36047065000","Census Tract 650; Kings County; New York","51339","22990","001","Total population",
"1400000US36047065200","Census Tract 652; Kings County; New York","95368","14968","001","Total population",
"1400000US36047065400","Census Tract 654; Kings County; New York","89750","17662","001","Total population",
"1400000US36047065600","Census Tract 656; Kings County; New York","82250","27069","001","Total population",
"1400000US36047065800","Census Tract 658; Kings County; New York","81932","13572","001","Total population",
"1400000US36047066000","Census Tract 660; Kings County; New York","87708","8962","001","Total population",
"1400000US36047066200","Census Tract 662; Kings County; New York","80893","17439","001","Total population",
"1400000US36047067000","Census Tract 670; Kings County; New York","60857","6486","001","Total population",
"1400000US36047067200","Census Tract 672; Kings County; New York","63571","8099","001","Total population",
"1400000US36047067400","Census Tract 674; Kings County; New York","81964","17419","001","Total population",
"1400000US36047067600","Census Tract 676; Kings County; New York","75972","12427","001","Total population",
"1400000US36047067800","Census Tract 678; Kings County; New York","81847","3936","001","Total population",
"1400000US36047068000","Census Tract 680; Kings County; New York","69375","15747","001","Total population",
"1400000US36047068200","Census Tract 682; Kings County; New York","78875","27520","001","Total population",
"1400000US36047068600","Census Tract 686; Kings County; New York","51800","9134","001","Total population",
"1400000US36047068800","Census Tract 688; Kings County; New York","81750","15710","001","Total population",
"1400000US36047069000","Census Tract 690; Kings County; New York","78663","7299","001","Total population",
"1400000US36047069200","Census Tract 692; Kings County; New York","84674","19187","001","Total population",
"1400000US36047069601","Census Tract 696.01; Kings County; New York","53047","11768","001","Total population",
"1400000US36047069602","Census Tract 696.02; Kings County; New York","89375","17629","001","Total population",
"1400000US36047069800","Census Tract 698; Kings County; New York","73681","7741","001","Total population",
"1400000US36047070000","Census Tract 700; Kings County; New York","66250","28554","001","Total population",
"1400000US36047070201","Census Tract 702.01; Kings County; New York","59655","19619","001","Total population",
"1400000US36047070600","Census Tract 706, Kings County, New York","85515","10954","001","Total population",
"1400000US36047072000","Census Tract 720; Kings County; New York","63000","17142","001","Total population",
"1400000US36047072200","Census Tract 722; Kings County; New York","61286","7800","001","Total population",
"1400000US36047072400","Census Tract 724; Kings County; New York","76071","13113","001","Total population",
"1400000US36047072600","Census Tract 726; Kings County; New York","82961","11773","001","Total population",
"1400000US36047072800","Census Tract 728; Kings County; New York","67102","15461","001","Total population",
"1400000US36047073000","Census Tract 730; Kings County; New York","93462","16735","001","Total population",
"1400000US36047073200","Census Tract 732; Kings County; New York","74018","12367","001","Total population",
"1400000US36047073400","Census Tract 734; Kings County; New York","84167","10940","001","Total population",
"1400000US36047073600","Census Tract 736; Kings County; New York","60051","4656","001","Total population",
"1400000US36047073800","Census Tract 738; Kings County; New York","55714","17540","001","Total population",
"1400000US36047074000","Census Tract 740; Kings County; New York","60170","14613","001","Total population",
"1400000US36047074200","Census Tract 742; Kings County; New York","75952","9676","001","Total population",
"1400000US36047074400","Census Tract 744; Kings County; New York","102125","38059","001","Total population",
"1400000US36047074600","Census Tract 746; Kings County; New York","82188","36693","001","Total population",
"1400000US36047074800","Census Tract 748; Kings County; New York","61667","18204","001","Total population",
"1400000US36047075000","Census Tract 750; Kings County; New York","52774","8975","001","Total population",
"1400000US36047075200","Census Tract 752; Kings County; New York","111429","29585","001","Total population",
"1400000US36047075400","Census Tract 754; Kings County; New York","86389","38428","001","Total population",
"1400000US36047075600","Census Tract 756; Kings County; New York","62935","13376","001","Total population",
"1400000US36047075800","Census Tract 758; Kings County; New York","84044","17306","001","Total population",
"1400000US36047076000","Census Tract 760; Kings County; New York","41364","14102","001","Total population",
"1400000US36047076200","Census Tract 762; Kings County; New York","46667","10010","001","Total population",
"1400000US36047076400","Census Tract 764; Kings County; New York","47364","7657","001","Total population",
"1400000US36047076600","Census Tract 766; Kings County; New York","59926","11358","001","Total population",
"1400000US36047076800","Census Tract 768; Kings County; New York","44858","8634","001","Total population",
"1400000US36047077000","Census Tract 770; Kings County; New York","54732","12083","001","Total population",
"1400000US36047077200","Census Tract 772; Kings County; New York","61117","8672","001","Total population",
"1400000US36047077400","Census Tract 774; Kings County; New York","49125","13925","001","Total population",
"1400000US36047077600","Census Tract 776; Kings County; New York","62529","10325","001","Total population",
"1400000US36047078000","Census Tract 780; Kings County; New York","81299","8096","001","Total population",
"1400000US36047078200","Census Tract 782; Kings County; New York","51975","4581","001","Total population",
"1400000US36047078400","Census Tract 784; Kings County; New York","93176","8858","001","Total population",
"1400000US36047078600","Census Tract 786, Kings County, New York","42482","8912","001","Total population",
"1400000US36047078800","Census Tract 788, Kings County, New York","40188","11673","001","Total population",
"1400000US36047079000","Census Tract 790, Kings County, New York","47500","13105","001","Total population",
"1400000US36047079200","Census Tract 792, Kings County, New York","37295","5402","001","Total population",
"1400000US36047079400","Census Tract 794; Kings County; New York","45227","14490","001","Total population",
"1400000US36047079601","Census Tract 796.01; Kings County; New York","46450","13001","001","Total population",
