cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters
9464659,3002117501,36047000100,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,6068185,CJUF III 20 HENRY PROPERTY LLC,39,2012,2,,,20 Henry Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9484094,3002450025,36047000700,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,1,19043100,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,140,2017,1,,,Atlantic Avenue,Breakdown available,40,20,15,25,0,In 2020s Floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9483824,3002487501,36047000501,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,1964700,UNAVAILABLE OWNER,6,1920,1,,,116 Montague Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9467035,3002787502,36047004300,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,,,4723652,UNAVAILABLE OWNER,28,2010,1,,,233 Pacific Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9467183,3002797501,36047004300,Brooklyn Heights/Fort Greene,City Council District 33,BK 02 - Fort Greene/Brooklyn Heights,Brooklyn,New York City,1,,1804951,UNAVAILABLE OWNER,8,2013,1,,,210 Pacific Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9466667,3002867505,36047004500,Park Slope/Carroll Gardens,City Council District 39,BK 06 - Park Slope/Carroll Gardens,Brooklyn,New York City,1,,5849550,UNAVAILABLE OWNER,32,2008,1,,,200 Atlantic Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9466827,3002997501,36047004700,Park Slope/Carroll Gardens,City Council District 39,BK 06 - Park Slope/Carroll Gardens,Brooklyn,New York City,1,,4249429,UNAVAILABLE OWNER,30,2009,1,,,86 Congress Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9466828,3002997502,36047004700,Park Slope/Carroll Gardens,City Council District 39,BK 06 - Park Slope/Carroll Gardens,Brooklyn,New York City,1,,2443961,UNAVAILABLE OWNER,10,2010,1,,,75 Columbia Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9467859,3003090022,36047004700,Park Slope/Carroll Gardens,City Council District 39,BK 06 - Park Slope/Carroll Gardens,Brooklyn,New York City,1,,1568700,"428 HICKS STREET, LLC",8,2004,1,,,428 Hicks Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9467860,3003090035,36047004700,Park Slope/Carroll Gardens,City Council District 39,BK 06 - Park Slope/Carroll Gardens,Brooklyn,New York City,1,,1588050,"HICKS & KANE, LLC",12,2006,1,28.1,9.5,115 Kane Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9467950,3003097501,36047004700,Park Slope/Carroll Gardens,City Council District 39,BK 06 - Park Slope/Carroll Gardens,Brooklyn,New York City,1,,675962,UNAVAILABLE OWNER,6,2013,1,,,113 Kane Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9455021,3003197503,36047004700,Park Slope/Carroll Gardens,City Council District 39,BK 06 - Park Slope/Carroll Gardens,Brooklyn,New York City,1,,1575441,UNAVAILABLE OWNER,13,2006,1,,,20 Tiffany Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9455188,3003217502,36047004900,Park Slope/Carroll Gardens,City Council District 39,BK 06 - Park Slope/Carroll Gardens,Brooklyn,New York City,1,,1477800,UNAVAILABLE OWNER,5,2007,1,,,473 Hicks Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9526814,3016010020,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,488700,"RAYS PLAZA, LLC",6,2004,1,,,934 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9527831,3016010120,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,466200,"RAY'S PLAZA, LLC.",6,2004,1,,,936 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9527919,3016037502,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,445952,UNAVAILABLE OWNER,8,2006,1,,,543 Kosciuszko Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9527956,3016050001,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,2819700,372 KOSCIUSZKO REALTY HOLDINGS LLC,49,1930,1,,,193 Marcus Garvey Blvd,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9528945,3016050007,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,509850,THE 374 LLC,6,2016,1,,,374 Kosciuszko Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9527404,3016050016,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,393750,392 AND MAZEL LLC,5,1899,1,,,392 Kosciuszko Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9529405,3016060129,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,707400,UNAVAILABLE OWNER,8,2013,1,,,480 Kosciuszko Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9529485,3016070073,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,481500,971A LAFAYETTE LLC,6,2014,1,,,971a Lafayette Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9527666,3016070074,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,524250,971 LAFAYETTE LLC,6,2014,1,,,971 Lafayette Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9527667,3016070075,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,524250,969 LAFAYETTE LLC,6,2014,1,,,969 Lafayette Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9528505,3016120002,36047038700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,423000,69 MALCOLM X LLC,8,2013,1,,,69 Malcolm X Boulevard,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9529728,3016120028,36047038700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,566100,1068 LAFAYETTE LLC,8,,1,,,1068 Lafayette Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9529836,3016140076,36047027900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,469350,LIOR 735 GREENE PROPERTY 1 LLC,8,2016,1,,,735 Greene Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9528783,3016177501,36047038700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,505802,UNAVAILABLE OWNER,8,2018,3,,,490 Van Buren Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9528790,3016180035,36047038700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,4670100,GREENE PASTURES LLC,65,2016,1,19.8,16.9,1003 Greene Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490014,3017630003,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,341100,221 SPENCER STREET HOLDINGS LLC,8,2014,1,,,221 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490020,3017630010,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1030500,189 SPENCER LLC,18,2004,1,13.4,11.9,209 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533318,3017630012,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1182600,205 SPENCER REALTY LLC,12,2015,1,34.3,12.7,205 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490021,3017630054,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,536850,"WALWORTH DEKALB REALTY, LLC",8,2015,1,,,224 Walworth Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490022,3017630056,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,536850,"WALWORTH DEKALB REALTY, LLC",8,2015,1,,,228 Walworth Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490075,3017630058,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,536850,"WALWORTH DEKALB REALTY, LLC",8,2015,1,,,234 Walworth Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490076,3017630059,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,536850,"WALWORTH DEKALB REALTY, LLC",8,2015,1,,,236 Walworth Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533354,3017637505,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1701904,UNAVAILABLE OWNER,18,2004,1,,,201 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533352,3017637503,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1725756,UNAVAILABLE OWNER,18,2004,1,,,197 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533353,3017637504,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1725751,THE 195 SPENCER STREET CONDO.,18,2004,1,,,195 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533338,3017637501,36047024100,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1728452,UNAVAILABLE OWNER,18,2004,1,,,191 Spencer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533395,3017670051,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,543150,119 HART BH LLC,8,2009,1,,,119 Hart Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490307,3017680024,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,816300,"616 WILLOUGHBY, LLC",13,2005,1,,,616 Willoughby Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9537121,3017700048,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,324000,UNAVAILABLE OWNER,6,2015,1,,,76 Hart Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9538685,3017747501,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,2915553,NOSTRAND-DEKALB DEVELOPMENT LLC,35,2016,1,,,627 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490394,3017710005,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,5200650,MARCY HART LLC,64,2018,1,26.8,9.6,633 Marcy Avenue,Breakdown available,0,14,6,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533916,3017710010,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,510300,BH 84 HART LLC,8,2010,1,,,84 Hart Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533918,3017710013,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,390600,HART STREET PROPERTIES LLC,8,2005,1,,,90 Hart Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490395,3017710014,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,390600,UNAVAILABLE OWNER,8,2005,1,,,92 Hart Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490396,3017710015,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,390600,"MOSKOWITZ, KRANDEL",8,2005,1,,,94 Hart Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9538475,3017740044,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,556200,66 PULASKI STREET LLC,6,2015,1,,,66 Pulaski Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9538478,3017740048,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,495450,650 MARCY AVE LLC,8,1910,1,,,650 Marcy Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9538607,3017740066,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,542700,GIG MANAGEMENT INC,6,2009,1,,,655 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9538608,3017740067,36047025300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,542700,GIG MANAGEMENT INC,6,2009,1,,,653 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490764,3017750056,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,546300,CORNER ESTSTES LLC,8,2008,1,,,737 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9534082,3017780031,36047024100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,2106900,PERSAM WHITE LLC,23,2009,1,22.1,7.4,13 Spencer Court,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9538383,3017800004,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,576450,KI TOV LLC,10,2016,1,,,675 Marcy Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490523,3017800131,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,2555100,HAR NEVO LLC,37,2015,1,21.8,14.5,740 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533756,3017810034,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,591750,820 DEKALB LLC,10,2015,1,,,820 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9539399,3017810040,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,5776650,DEKALB GARDENS LLC,48,2013,1,,,832 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490528,3017810048,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,369900,368 GARDEN LLC,6,1899,1,,,368 Throop Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533783,3017817501,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1817101,TJK REALTY LLC,32,2006,4,,,794 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490533,3017817502,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1304993,DEKALB STREET PROPERTIES LLC,16,2016,1,,,806 Dekalb Ave,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9539467,3017820007,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,3017250,"836 DEKALB HOLDINGS, LLC",33,2013,1,,,836 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
