bbl,UnitCount_by_BBL,borough,block,lot,cd,bct2020,address,latitude,longitude,FIPS,GEOID,geometry
1016837502,21,MN,1683,7502,111,018000,317 EAST 111 STREET,40.7935706,-73.93894,061,061018000,POINT (-73.93894 40.7935706)
1016890001,12,MN,1689,1,111,018800,2282 2 AVENUE,40.7976592,-73.9369281,061,061018800,POINT (-73.9369281 40.7976592)
1017080022,23,MN,1708,22,111,017800,265 PLEASANT AVENUE,40.7940209,-73.9342554,061,061017800,POINT (-73.9342554 40.7940209)
1017107501,10,MN,1710,7501,111,017800,440 EAST 117 STREET,40.7958979,-73.9336504,061,061017800,POINT (-73.9336504 40.7958979)
1017107502,9,MN,1710,7502,111,017800,450 EAST 117 STREET,40.7957523,-73.9333039,061,061017800,POINT (-73.9333039 40.7957523)
1017107503,15,MN,1710,7503,111,017800,416 EAST 117 STREET,40.7961316,-73.9342028,061,061017800,POINT (-73.9342028 40.7961316)
1017110026,20,MN,1711,26,111,017800,329 PLEASANT AVENUE,40.7962268,-73.9327869,061,061017800,POINT (-73.9327869 40.7962268)
1017110111,8,MN,1711,111,111,017800,423 EAST 117 STREET,40.796458,-73.9337979,061,061017800,POINT (-73.9337979 40.796458)
1017117501,6,MN,1711,7501,111,017800,435 EAST 117 STREET,40.796293,-73.9334117,061,061017800,POINT (-73.9334117 40.796293)
1017160051,39,MN,1716,51,111,017800,324 PLEASANT AVENUE,40.7959437,-73.9321046,061,061017800,POINT (-73.9321046 40.7959437)
1017180030,16,MN,1718,30,110,020000,19 WEST 119 STREET,40.803057,-73.9456352,061,061020000,POINT (-73.9456352 40.803057)
1017220033,24,MN,1722,33,110,020000,2000 5 AVENUE,40.8060749,-73.9430645,061,061020000,POINT (-73.9430645 40.8060749)
1017227502,141,MN,1722,7502,110,020000,56 WEST 125 STREET,40.807039,-73.9444797,061,061020000,POINT (-73.9444797 40.807039)
1017230153,8,MN,1723,153,110,020000,40 WEST 126 STREET,40.8075463,-73.9434606,061,061020000,POINT (-73.9434606 40.8075463)
1017240014,8,MN,1724,14,110,020800,53 WEST 126 STREET,40.8081173,-73.9436299,061,061020800,POINT (-73.9436299 40.8081173)
1017240105,19,MN,1724,105,110,020800,77 WEST 126 STREET,40.8084113,-73.9443304,061,061020800,POINT (-73.9443304 40.8084113)
1017247501,23,MN,1724,7501,110,020800,50 WEST 127 STREET,40.8083175,-73.9433444,061,061020800,POINT (-73.9433444 40.8083175)
1017257501,6,MN,1725,7501,110,020800,32 WEST 128 STREET,40.808737,-73.942412,061,061020800,POINT (-73.942412 40.808737)
1017257502,13,MN,1725,7502,110,020800,7 WEST 127 STREET,40.8081301,-73.941719,061,061020800,POINT (-73.941719 40.8081301)
1017260132,20,MN,1726,132,110,020800,3 WEST 128 STREET,40.8087144,-73.9411694,061,061020800,POINT (-73.9411694 40.8087144)
1017267501,12,MN,1726,7501,110,020800,18 WEST 129 STREET,40.8092307,-73.9416385,061,061020800,POINT (-73.9416385 40.8092307)
1017267502,19,MN,1726,7502,110,020800,58 WEST 129 STREET,40.809849,-73.9431046,061,061020800,POINT (-73.9431046 40.809849)
1017277501,77,MN,1727,7501,110,020800,380 LENOX AVENUE,40.8103787,-73.9430789,061,061020800,POINT (-73.9430789 40.8103787)
1017280070,12,MN,1728,70,110,020800,416 LENOX AVENUE,40.8112484,-73.9424785,061,061020800,POINT (-73.9424785 40.8112484)
1017290043,16,MN,1729,43,110,020800,10 WEST 132 STREET,40.810937,-73.9398778,061,061020800,POINT (-73.9398778 40.810937)
1017297503,12,MN,1729,7503,110,020800,7 WEST 131 STREET,40.8106818,-73.9400225,061,061020800,POINT (-73.9400225 40.8106818)
1017360027,73,MN,1736,27,110,021200,29 WEST 138 STREET,40.8151704,-73.9368357,061,061021200,POINT (-73.9368357 40.8151704)
1017367501,125,MN,1736,7501,110,021200,34 WEST 139 STREET,40.8154943,-73.9368534,061,061021200,POINT (-73.9368534 40.8154943)
1017367502,63,MN,1736,7502,110,021200,52 WEST 139 STREET,40.8161319,-73.9383666,061,061021200,POINT (-73.9383666 40.8161319)
1017457501,92,MN,1745,7501,111,018400,1825 MADISON AVENUE,40.8014502,-73.9434116,061,061018400,POINT (-73.9434116 40.8014502)
1017457502,54,MN,1745,7502,111,018400,1465 5 AVENUE,40.8020384,-73.9450112,061,061018400,POINT (-73.9450112 40.8020384)
1017457503,27,MN,1745,7503,111,018400,1820 MADISON AVENUE,40.8016426,-73.9439713,061,061018400,POINT (-73.9439713 40.8016426)
1017460021,129,MN,1746,21,111,019800,1831 MADISON AVENUE,40.8021197,-73.9429234,061,061019800,POINT (-73.9429234 40.8021197)
1017467501,206,MN,1746,7501,111,019800,1485 5 AVENUE,40.8027655,-73.9444507,061,061019800,POINT (-73.9444507 40.8027655)
1017480035,155,MN,1748,35,111,019800,1911 MADISON AVENUE,40.8044324,-73.9406314,061,061019800,POINT (-73.9406314 40.8044324)
1017500028,75,MN,1750,28,111,019800,69 EAST 125 STREET,40.8056807,-73.9395935,061,061019800,POINT (-73.9395935 40.8056807)
1017530126,8,MN,1753,126,111,020600,55 EAST 128 STREET,40.8075822,-73.9384901,061,061020600,POINT (-73.9384901 40.8075822)
1017537501,12,MN,1753,7501,111,020600,23 EAST 128 STREET,40.8080191,-73.9395264,061,061020600,POINT (-73.9395264 40.8080191)
1017537502,18,MN,1753,7502,111,020600,50 EAST 129 STREET,40.8078566,-73.9383778,061,061020600,POINT (-73.9383778 40.8078566)
1017537503,13,MN,1753,7503,111,020600,2077 5 AVENUE,40.8083325,-73.9404328,061,061020600,POINT (-73.9404328 40.8083325)
1017537504,13,MN,1753,7504,111,020600,51 EAST 128 STREET,40.8076179,-73.9385767,061,061020600,POINT (-73.9385767 40.8076179)
1017540025,12,MN,1754,25,111,020600,49 EAST 129 STREET,40.8082517,-73.9381427,061,061020600,POINT (-73.9381427 40.8082517)
1017547502,10,MN,1754,7502,111,020600,2101 5 AVENUE,40.8089993,-73.940024,061,061020600,POINT (-73.940024 40.8089993)
1017557501,50,MN,1755,7501,111,020600,69 EAST 130 STREET,40.8087371,-73.9373692,061,061020600,POINT (-73.9373692 40.8087371)
1017560048,12,MN,1756,48,111,020600,42 EAST 132 STREET,40.8097635,-73.9370901,061,061020600,POINT (-73.9370901 40.8097635)
1017680033,90,MN,1768,33,111,019600,2182 3 AVENUE,40.8002429,-73.9387786,061,061019600,POINT (-73.9387786 40.8002429)
1017710017,10,MN,1771,17,111,019600,139 EAST 122 STREET,40.802694,-73.938845,061,061019600,POINT (-73.938845 40.802694)
1017837501,28,MN,1783,7501,111,018800,249 EAST 118 STREET,40.7985842,-73.9370681,061,061018800,POINT (-73.9370681 40.7985842)
1017840002,41,MN,1784,2,111,019400,2183 3 AVENUE,40.799916,-73.938219,061,061019400,POINT (-73.938219 40.799916)
1017857502,64,MN,1785,7502,111,019400,2205 3 AVENUE,40.8005991,-73.9376405,061,061019400,POINT (-73.9376405 40.8005991)
1017857503,108,MN,1785,7503,111,019400,2211 3 AVENUE,40.8007664,-73.9373947,061,061019400,POINT (-73.9373947 40.8007664)
1017860001,60,MN,1786,1,111,019400,2223 3 AVENUE,40.8011918,-73.9372896,061,061019400,POINT (-73.9372896 40.8011918)
1017880035,20,MN,1788,35,111,019400,230 EAST 124 STREET,40.8022748,-73.9351214,061,061019400,POINT (-73.9351214 40.8022748)
1017887501,13,MN,1788,7501,111,019400,2279 3 AVENUE,40.8027749,-73.9360889,061,061019400,POINT (-73.9360889 40.8027749)
1017890001,18,MN,1789,1,111,024200,2283 3 AVENUE,40.803052,-73.9358791,061,061024200,POINT (-73.9358791 40.803052)
1017890021,185,MN,1789,21,111,024200,245 EAST 124 STREET,40.8024967,-73.934471,061,061024200,POINT (-73.934471 40.8024967)
1017950035,41,MN,1795,35,111,018800,342 EAST 119 STREET,40.7981247,-73.9350423,061,061018800,POINT (-73.9350423 40.7981247)
1017957501,20,MN,1795,7501,111,018800,328 EAST 119 STREET,40.7982346,-73.9353023,061,061018800,POINT (-73.9353023 40.7982346)
1017957502,11,MN,1795,7502,111,018800,346 EAST 119 STREET,40.7980258,-73.9348077,061,061018800,POINT (-73.9348077 40.7980258)
1017960020,70,MN,1796,20,111,019400,333 EAST 119 STREET,40.798561,-73.9348866,061,061019400,POINT (-73.9348866 40.798561)
1018070041,12,MN,1807,41,111,019200,416 EAST 120 STREET,40.7980274,-73.9328429,061,061019200,POINT (-73.9328429 40.7980274)
1018077501,12,MN,1807,7501,111,019200,414 EAST 120 STREET,40.7980604,-73.9329223,061,061019200,POINT (-73.9329223 40.7980604)
1018200058,18,MN,1820,58,110,021600,150 WEST 111 STREET,40.799564,-73.9543499,061,061021600,POINT (-73.9543499 40.799564)
1018210055,29,MN,1821,55,110,021600,132 WEST 112 STREET,40.8001154,-73.953703,061,061021600,POINT (-73.953703 40.8001154)
1018227501,7,MN,1822,7501,110,021600,51 ST NICHOLAS AVENUE,40.8004609,-73.9528539,061,061021600,POINT (-73.9528539 40.8004609)
1018237503,12,MN,1823,7503,110,021600,111 WEST 113 STREET,40.8006279,-73.9517883,061,061021600,POINT (-73.9517883 40.8006279)
1018250043,21,MN,1825,43,110,021800,116 WEST 116 STREET,40.802214,-73.9508842,061,061021800,POINT (-73.9508842 40.802214)
1018257501,32,MN,1825,7501,110,021800,106 WEST 116 STREET,40.8020491,-73.9504942,061,061021800,POINT (-73.9504942 40.8020491)
1018267503,49,MN,1826,7503,110,021600,2040 FREDERICK DOUGLASS B,40.8008415,-73.9574625,061,061021600,POINT (-73.9574625 40.8008415)
1018280063,30,MN,1828,63,110,021600,2080 8 AVENUE,40.802101,-73.9566526,061,061021600,POINT (-73.9566526 40.802101)
1018287506,35,MN,1828,7506,110,021600,261 WEST 112 STREET,40.8017413,-73.9563747,061,061021600,POINT (-73.9563747 40.8017413)
1018297501,88,MN,1829,7501,110,021600,2098 FREDRICK DOUGLASS BL,40.8027321,-73.9561898,061,061021600,POINT (-73.9561898 40.8027321)
1018307501,15,MN,1830,7501,110,021800,266 WEST 115 STREET,40.8031516,-73.9550518,061,061021800,POINT (-73.9550518 40.8031516)
1018307502,38,MN,1830,7502,110,021800,2110 FREDRICK DOUGLASS BL,40.8031849,-73.9559006,061,061021800,POINT (-73.9559006 40.8031849)
1018310023,29,MN,1831,23,110,021800,207 WEST 115 STREET,40.8031017,-73.9537551,061,061021800,POINT (-73.9537551 40.8031017)
1018310056,32,MN,1831,56,110,021800,246 WEST 116 STREET,40.8038651,-73.9547948,061,061021800,POINT (-73.9547948 40.8038651)
1018317502,36,MN,1831,7502,110,021800,247 WEST 115 STREET,40.8037006,-73.9551742,061,061021800,POINT (-73.9551742 40.8037006)
1018477501,6,MN,1847,7501,110,019702,2073 FREDRICK DOUGLASS BL,40.8021507,-73.9574327,061,061019702,POINT (-73.9574327 40.8021507)
1018477502,12,MN,1847,7502,110,019702,304 WEST 114 STREET,40.8031688,-73.957042,061,061019702,POINT (-73.957042 40.8031688)
1018477503,28,MN,1847,7503,110,019702,2101 FREDRICK DOUGLASS BL,40.8028833,-73.9568941,061,061019702,POINT (-73.9568941 40.8028833)
1018477507,8,MN,1847,7507,110,019702,310 WEST 114TH STREET,40.8032732,-73.9572912,061,061019702,POINT (-73.9572912 40.8032732)
1018487501,15,MN,1848,7501,110,020102,304 WEST 115 STREET,40.8038164,-73.956442,061,061020102,POINT (-73.956442 40.8038164)
1018487503,73,MN,1848,7503,110,020102,2131 FREDRICK DOUGLASS BL,40.8041401,-73.9560191,061,061020102,POINT (-73.9560191 40.8041401)
1018487505,14,MN,1848,7505,110,020102,306 WEST 116 STREET,40.8044558,-73.9561959,061,061020102,POINT (-73.9561959 40.8044558)
1018497502,9,MN,1849,7502,110,020102,18 MORNINGSIDE AVENUE,40.8052387,-73.9579798,061,061020102,POINT (-73.9579798 40.8052387)
1018527501,359,MN,1852,7501,107,018500,808 COLUMBUS AVENUE,40.7947101,-73.9667518,061,061018500,POINT (-73.9667518 40.7947101)
1018650020,430,MN,1865,20,109,019701,40 MORNINGSIDE DRIVE,40.8041914,-73.96143,061,061019701,POINT (-73.96143 40.8041914)
1018650040,295,MN,1865,40,109,019701,1 MORNINGSIDE DRIVE,40.8023663,-73.9616911,061,061019701,POINT (-73.9616911 40.8023663)
1018790136,5,MN,1879,136,107,019500,202 WEST 108 STREET,40.8017663,-73.9653071,061,061019500,POINT (-73.9653071 40.8017663)
1018797502,6,MN,1879,7502,107,019500,241 WEST 107 STREET,40.8020467,-73.9668565,061,061019500,POINT (-73.9668565 40.8020467)
1019017501,28,MN,1901,7501,110,021800,106 WEST 117 STREET,40.8026718,-73.9497171,061,061021800,POINT (-73.9497171 40.8026718)
1019027501,23,MN,1902,7501,110,021800,101 WEST 117 STREET,40.8030367,-73.949399,061,061021800,POINT (-73.949399 40.8030367)
1019080012,12,MN,1908,12,110,022200,145 WEST 123 STREET,40.8074085,-73.9480844,061,061022200,POINT (-73.9480844 40.8074085)
1019087504,26,MN,1908,7504,110,022200,117 WEST 123 STREET,40.8071063,-73.9473694,061,061022200,POINT (-73.9473694 40.8071063)
1019087505,8,MN,1908,7505,110,022200,129 WEST 123 STREET,40.8072162,-73.947633,061,061022200,POINT (-73.947633 40.8072162)
1019110001,22,MN,1911,1,110,022400,2121 ADAM C POWELL BLVD,40.8097138,-73.9474071,061,061022400,POINT (-73.9474071 40.8097138)
1019147502,19,MN,1914,7502,110,022400,381 LENOX AVENUE,40.8106453,-73.9438373,061,061022400,POINT (-73.9438373 40.8106453)
1019167501,8,MN,1916,7501,110,022600,123 WEST 131 STREET,40.8122042,-73.9436517,061,061022600,POINT (-73.9436517 40.8122042)
1019167503,116,MN,1916,7503,110,022600,171 WEST 131 STREET,40.812891,-73.9449047,061,061022600,POINT (-73.9449047 40.812891)
1019177501,10,MN,1917,7501,110,022600,2257 ADAM C POWELL BLVD,40.8136538,-73.9444055,061,061022600,POINT (-73.9444055 40.8136538)
1019230001,138,MN,1923,1,110,021800,2170 8 AVENUE,40.8051522,-73.9541979,061,061021800,POINT (-73.9541979 40.8051522)
1019230016,104,MN,1923,16,110,021800,WEST 117 STREET,40.8047347,-73.9533891,061,061021800,POINT (-73.9533891 40.8047347)
1019247501,64,MN,1924,7501,110,022000,163 ST NICHOLAS AVENUE,40.8055223,-73.9531754,061,061022000,POINT (-73.9531754 40.8055223)
1019247502,18,MN,1924,7502,110,022000,276 WEST 119 STREET,40.8059342,-73.9535436,061,061022000,POINT (-73.9535436 40.8059342)
1019250025,36,MN,1925,25,110,022000,205 WEST 119 STREET,40.805626,-73.9516474,061,061022000,POINT (-73.9516474 40.805626)
1019257501,62,MN,1925,7501,110,022000,2216 FREDRICK DOUGLASS BL,40.8064391,-73.9532181,061,061022000,POINT (-73.9532181 40.8064391)
1019270001,11,MN,1927,1,110,022000,273 WEST 121 STREET,40.8075614,-73.9526177,061,061022000,POINT (-73.9526177 40.8075614)
1019270061,41,MN,1927,61,110,022000,2272 FREDRICK DOUGLASS BL,40.8079758,-73.9523682,061,061022000,POINT (-73.9523682 40.8079758)
1019280005,6,MN,1928,5,110,022200,273 WEST 122 STREET,40.8082144,-73.9519454,061,061022200,POINT (-73.9519454 40.8082144)
1019287501,5,MN,1928,7501,110,022200,203 WEST 122 STREET,40.8074478,-73.9501217,061,061022200,POINT (-73.9501217 40.8074478)
1019287506,88,MN,1928,7506,110,022200,WEST 133 STREET,40.8084614,-73.9520247,061,061022200,POINT (-73.9520247 40.8084614)
1019297504,44,MN,1929,7504,110,022200,2300 FREDRICK DOUGLASS BL,40.8091199,-73.9514715,061,061022200,POINT (-73.9514715 40.8091199)
1019320033,46,MN,1932,33,110,022400,2130 ADAM C POWELL BLVD,40.8102465,-73.9479341,061,061022400,POINT (-73.9479341 40.8102465)
1019417501,12,MN,1941,7501,110,022800,239 WEST 135 STREET,40.8163935,-73.9455449,061,061022800,POINT (-73.9455449 40.8163935)
1019437503,116,MN,1943,7503,110,020102,304 WEST 117 STREET,40.8051335,-73.9555922,061,061020102,POINT (-73.9555922 40.8051335)
1019457502,48,MN,1945,7502,110,025700,309 WEST 118 STREET,40.8063464,-73.9549376,061,061025700,POINT (-73.9549376 40.8063464)
1019457503,123,MN,1945,7503,110,025700,444 MANHATTAN AVENUE,40.8065277,-73.9553674,061,061025700,POINT (-73.9553674 40.8065277)
1019457504,91,MN,1945,7504,110,025700,301 WEST 118 STREET,40.8061651,-73.9545007,061,061025700,POINT (-73.9545007 40.8061651)
1019467501,54,MN,1946,7501,110,025700,313 WEST 119 STREET,40.8069281,-73.9544857,061,061025700,POINT (-73.9544857 40.8069281)
1019467502,125,MN,1946,7502,110,025700,454 MANHATTAN AVENUE,40.8071643,-73.9549082,061,061025700,POINT (-73.9549082 40.8071643)
1019477501,74,MN,1947,7501,110,025700,2235 FREDRICK DOUGLASS BL,40.8074218,-73.9535895,061,061025700,POINT (-73.9535895 40.8074218)
1019487502,74,MN,1948,7502,110,025700,88 MORNINGSIDE AVENUE,40.8091407,-73.9552319,061,061025700,POINT (-73.9552319 40.8091407)
1019507501,52,MN,1950,7501,110,025700,258 ST NICHOLAS AVENUE,40.8093126,-73.9526526,061,061025700,POINT (-73.9526526 40.8093126)
1019507502,23,MN,1950,7502,109,020901,101105 MORNINGSIDE AVENUE,40.8101505,-73.9545232,061,061020901,POINT (-73.9545232 40.8101505)
1019530062,8,MN,1953,62,109,021303,173 MORNINGSIDE AVENUE,40.8124225,-73.9529972,061,061021303,POINT (-73.9529972 40.8124225)
1019537503,12,MN,1953,7503,109,021303,371 WEST 126 STREET,40.8120492,-73.9529577,061,061021303,POINT (-73.9529577 40.8120492)
1019540036,70,MN,1954,36,110,021500,2381 8 AVENUE,40.8119959,-73.9501833,061,061021500,POINT (-73.9501833 40.8119959)
1019547501,156,MN,1954,7501,110,021500,311 WEST 127 STREET,40.812029,-73.9507722,061,061021500,POINT (-73.9507722 40.812029)
1019547502,21,MN,1954,7502,109,021303,17 CONVENT AVENUE,40.8131827,-73.9528883,061,061021303,POINT (-73.9528883 40.8131827)
1019557502,22,MN,1955,7502,110,021500,362 ST NICHOLAS AVENUE,40.8126108,-73.9504899,061,061021500,POINT (-73.9504899 40.8126108)
1019597501,170,MN,1959,7501,110,022102,300 WEST 135 STREET,40.8163642,-73.9473657,061,061022102,POINT (-73.9473657 40.8163642)
1019697501,452,MN,1969,7501,109,021303,52 CONVENT AVENUE,40.8151262,-73.9533746,061,061021303,POINT (-73.9533746 40.8151262)
1019877501,32,MN,1987,7501,109,021900,525 WEST 133 STREET,40.818206,-73.95403,061,061021900,POINT (-73.95403 40.818206)
1019880018,23,MN,1988,18,109,022301,517 WEST 134 STREET,40.8189635,-73.9538669,061,061022301,POINT (-73.9538669 40.8189635)
1019887501,13,MN,1988,7501,109,022301,519 WEST 135 STREET,40.8197346,-73.9534834,061,061022301,POINT (-73.9534834 40.8197346)
1019887502,29,MN,1988,7502,109,022301,504 WEST 136 STREET,40.8196326,-73.9524682,061,061022301,POINT (-73.9524682 40.8196326)
1020067501,15,MN,2006,7501,110,022800,108 WEST 138 STREET,40.8161687,-73.9403861,061,061022800,POINT (-73.9403861 40.8161687)
1020067502,134,MN,2006,7502,110,022800,152 WEST 137TH STREET,40.8167102,-73.9420511,061,061022800,POINT (-73.9420511 40.8167102)
1020077502,17,MN,2007,7502,110,023000,2373 ADAM C POWELL BLVD,40.8174895,-73.9415988,061,061023000,POINT (-73.9415988 40.8174895)
1020087501,58,MN,2008,7501,110,023000,2389 7 AVENUE,40.8181123,-73.941143,061,061023000,POINT (-73.941143 40.8181123)
1020117501,10,MN,2011,7501,110,023200,147 WEST 142 STREET,40.8194673,-73.9392956,061,061023200,POINT (-73.9392956 40.8194673)
1020120012,19,MN,2012,12,110,023200,147 WEST 143 STREET,40.8200681,-73.9388037,061,061023200,POINT (-73.9388037 40.8200681)
1020267501,54,MN,2026,7501,110,023000,275 WEST 140 STREET,40.8197303,-73.9437863,061,061023000,POINT (-73.9437863 40.8197303)
1020337502,34,MN,2033,7502,110,023400,234 WEST 148 STREET,40.8241967,-73.9397935,061,061023400,POINT (-73.9397935 40.8241967)
1020340029,25,MN,2034,29,110,023400,2560 ADAM C POWELL BLVD,40.8238636,-73.937962,061,061023400,POINT (-73.937962 40.8238636)
1020347501,104,MN,2034,7501,110,023400,255 WEST 148 STREET,40.824765,-73.9401471,061,061023400,POINT (-73.9401471 40.824765)
1020347502,10,MN,2034,7502,110,023400,221 WEST 148 STREET,40.8242922,-73.9388396,061,061023400,POINT (-73.9388396 40.8242922)
1020410014,16,MN,2041,14,110,022102,303 WEST 137 STREET,40.818208,-73.9459842,061,061022102,POINT (-73.9459842 40.818208)
1020417503,14,MN,2041,7503,110,022102,2605 FREDRICK DOUGLASS BL,40.81902,-73.9450658,061,061022102,POINT (-73.9450658 40.81902)
1020417504,20,MN,2041,7504,110,022102,2601 FREDRICK DOUGLASS BL,40.8188499,-73.9451888,061,061022102,POINT (-73.9451888 40.8188499)
1020430007,20,MN,2043,7,110,025900,311 WEST 141 STREET,40.820779,-73.944349,061,061025900,POINT (-73.944349 40.820779)
1020447501,128,MN,2044,7501,110,025900,300 WEST 145 STREET,40.8227078,-73.9427359,061,061025900,POINT (-73.9427359 40.8227078)
1020457501,180,MN,2045,7501,110,025900,68 BRADHURST AVENUE,40.823391,-73.942262,061,061025900,POINT (-73.942262 40.823391)
1020457502,135,MN,2045,7502,110,025900,102 BRADHURST AVENUE,40.8246147,-73.9414119,061,061025900,POINT (-73.9414119 40.8246147)
1020457503,134,MN,2045,7503,110,025900,130 BRADHURST AVENUE,40.8252622,-73.9409633,061,061025900,POINT (-73.9409633 40.8252622)
1020457505,14,MN,2045,7505,110,025900,303 WEST 146 STREET,40.823915,-73.9418063,061,061025900,POINT (-73.9418063 40.823915)
1020487501,6,MN,2048,7501,110,022102,121 EDGECOMBE AVENUE,40.8206397,-73.9456606,061,061022102,POINT (-73.9456606 40.8206397)
1020487502,6,MN,2048,7502,110,022102,117 EDGECOMBE AVENUE,40.8205217,-73.9457474,061,061022102,POINT (-73.9457474 40.8205217)
1020517501,77,MN,2051,7501,109,022700,330 WEST 145 STREET,40.8232269,-73.9435593,061,061022700,POINT (-73.9435593 40.8232269)
1020627501,12,MN,2062,7501,109,023100,753 ST NICHOLAS AVENUE,40.8259251,-73.9437919,061,061023100,POINT (-73.9437919 40.8259251)
